Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_PREFER4444;DTX_NOSYSCACHE;DTX_SECTIONSFIXED;DTX_MIPSALLOCED;DTX_PREFER16BIT;DTX_FULLBRITE;DTX_LUMBUMPMAP;DTX_BUMPMAP;DTX_CUBEMAP;DTX_32BITSYSCOPY;DTX_PREFER5551;Unknown;Surface Flag;Texture Group;BPP;Non S3TC Offset;UI Mipmap Offset;Texture Priority;Detail Scale;Detail Angle;Command String;Light String
PROPS\SKINS\WINEBOTTLE_01B.DTX;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;40;4;BPP_8P;0;0;0;0.0;0;;
PROPS\SKINS\WINEGLASS_01.DTX;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;40;4;BPP_8P;0;0;0;0.0;0;;
PROPS\SKINS\WINEGLASS_02.DTX;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;40;4;BPP_8P;0;0;0;0.0;0;;
PROPS\SKINS\WRENCH_CRESCENT.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;4;BPP_8P;0;0;0;0.0;0;;
PROPS\SKINS\WRENCH_PLUMBER.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;4;BPP_8P;0;0;0;0.0;0;;
PROPS\SKINS\ZIPHOOK.DTX;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;4;BPP_8P;0;0;0;0.0;0;;
PROPS\SKINS\ZIPHOOK_02.DTX;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;4;BPP_8P;0;0;0;0.0;0;;
PROPS\SPR\TREESPR1.DTX;0;DTX_VERSION_LT2;128;256;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
STATBAR\SKINS\MASK_PV.DTX;0;DTX_VERSION_LT2;128;128;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;2;BPP_32;0;0;0;0.0;0;;
STATBAR\SPRTEX\CAMERA1.DTX;0;DTX_VERSION_LT2;128;128;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
STATBAR\SPRTEX\CAMERA2.DTX;0;DTX_VERSION_LT2;128;128;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
STATBAR\SPRTEX\CHAT.DTX;0;DTX_VERSION_LT2;64;64;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;5;BPP_S3TC_DXT5;0;0;0;0.0;0;;
STATBAR\SPRTEX\MARKER1.DTX;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
STATBAR\SPRTEX\MARKER2.DTX;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
STATBAR\SPRTEX\SCOPE1_FADE.DTX;0;DTX_VERSION_LT2;512;512;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\SCUBA1_FADE.DTX;0;DTX_VERSION_LT2;512;512;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
STATBAR\SPRTEX\SLEEP.DTX;0;DTX_VERSION_LT2;64;64;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;5;BPP_S3TC_DXT5;0;0;0;0.0;0;;
STATBAR\SPRTEX\STATIC0.DTX;0;DTX_VERSION_LT2;256;256;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\STATIC1.DTX;0;DTX_VERSION_LT2;256;256;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\STATIC2.DTX;0;DTX_VERSION_LT2;256;256;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\STATIC3.DTX;0;DTX_VERSION_LT2;256;256;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\SUNGLASSES1.DTX;0;DTX_VERSION_LT2;512;512;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\TEAMMATE.DTX;0;DTX_VERSION_LT2;64;64;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;5;BPP_S3TC_DXT5;0;0;0;0.0;0;;
STATBAR\SPRTEX\TESTBOX.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\TXTBACK.DTX;0;DTX_VERSION_LT2;16;16;1;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;0;BPP_S3TC_DXT5;0;0;0;0.0;0;;
STATBAR\SPRTEX\ZOOM0.DTX;0;DTX_VERSION_LT2;64;64;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\ZOOM1.DTX;0;DTX_VERSION_LT2;64;64;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
STATBAR\SPRTEX\ZOOM2.DTX;0;DTX_VERSION_LT2;64;64;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
TEX\AI.DTX;0;DTX_VERSION_LT2;64;32;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;202;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\ARJAN.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\BLACKFADE.DTX;0;DTX_VERSION_LT2;16;32;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
TEX\CHROME.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
TEX\CINEFX\02\TYPE00041.DTX;0;DTX_VERSION_LT2;256;64;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;1;BPP_32;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0001.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0002.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0003.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0004.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;0;BPP_S3TC_DXT3;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0005.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0006.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0007.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0009.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0010.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0011.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0012.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0015.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0016.DTX;0;DTX_VERSION_LT2;64;64;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0017.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0018.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0019.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;0;BPP_S3TC_DXT3;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0020.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0021.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0022.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0024.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0025.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0028.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DETAILTEX\DTL0029.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
TEX\DOORS\DR_HINGE.DTX;0;DTX_VERSION_LT2;16;32;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;20;1;BPP_S3TC_DXT5;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\DOORS\DR_HINGET.DTX;0;DTX_VERSION_LT2;16;16;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;20;1;BPP_S3TC_DXT5;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\DOORS\MT01\MDR0001.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0003.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0004.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0005.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0006.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0007.DTX;0;DTX_VERSION_LT2;32;16;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0008.DTX;0;DTX_VERSION_LT2;32;32;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0010.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\DOORS\MT01\MDR0011.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0012.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0014.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0015.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0016.DTX;0;DTX_VERSION_LT2;32;8;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0017.DTX;0;DTX_VERSION_LT2;16;32;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0018.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\DOORS\MT01\MDR0019.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0021.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0022.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0023.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0025.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0026.DTX;0;DTX_VERSION_LT2;8;16;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0027.DTX;0;DTX_VERSION_LT2;128;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0029.DTX;0;DTX_VERSION_LT2;128;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0030.DTX;0;DTX_VERSION_LT2;16;32;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0031.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0033.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0035.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT01\MDR0040.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0045.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0046.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT01\MDR0050.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT02\MDR0057.DTX;0;DTX_VERSION_LT2;32;8;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT02\MDR0058.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT02\MDR0059.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0060.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0061.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0062.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0063.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0064.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\DOORS\MT02\MDR0065.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0066.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0067.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap012.dtx;
TEX\DOORS\MT02\MDR0068.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0029.dtx;
TEX\DOORS\MT02\MDR0069.DTX;0;DTX_VERSION_LT2;256;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0070.DTX;0;DTX_VERSION_LT2;256;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
TEX\DOORS\MT02\MDR0072.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\DOORS\MT02\MDR0075.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_8P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\DOORS\MT02\MDR0077.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\DOORS\MT02\MDR0078.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;101;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap012.dtx;
